_CPU_utilization,_disk_read,_disk_utilization,_disk_write,_load_average,_mem_utilization,_net_rx,_net_rx_drop,_net_rx_err,_net_tx,_net_tx_drop,_net_tx_err,label,timestamp
1.0441,0.8,18.8021,402.2095,11,14.5421,20.524,0,0,31.9781,0,0,egde-sample-small-01-control-plane-f7dd6,18:40:03 12/22/22 UTC
1.0441,0.8,18.8021,402.2095,11,14.5421,20.524,0,0,31.9781,0,0,egde-sample-small-01-control-plane-f7dd6,18:40:11 12/22/22 UTC
0.523,0,18.8021,210.0952,11,14.5421,9.7393,0,0,15.036,0,0,egde-sample-small-01-control-plane-f7dd6,18:40:20 12/22/22 UTC
1.0444,0,18.8054,337.4857,11,13.516,20.2202,0,0,31.0505,0,0,egde-sample-small-01-control-plane-f7dd6,18:40:28 12/22/22 UTC
1.0444,0,18.8054,337.4857,11,13.516,20.2202,0,0,31.0505,0,0,egde-sample-small-01-control-plane-f7dd6,18:40:37 12/22/22 UTC
1.0444,0,18.8054,337.4857,11,13.516,20.2202,0,0,31.0505,0,0,egde-sample-small-01-control-plane-f7dd6,18:40:45 12/22/22 UTC
1.0444,0,18.8054,337.4857,11,13.516,20.2202,0,0,31.0505,0,0,egde-sample-small-01-control-plane-f7dd6,18:40:53 12/22/22 UTC
1.0444,0,18.8054,337.4857,11,13.516,20.2202,0,0,31.0505,0,0,egde-sample-small-01-control-plane-f7dd6,18:41:01 12/22/22 UTC
1.0444,0,18.8054,337.4857,11,13.516,20.2202,0,0,31.0505,0,0,egde-sample-small-01-control-plane-f7dd6,18:41:09 12/22/22 UTC
0.5215,0,18.8054,127.3905,11,13.516,10.4809,0,0,16.0145,0,0,egde-sample-small-01-control-plane-f7dd6,18:41:18 12/22/22 UTC
0.5215,0,18.8054,127.3905,11,13.516,10.4809,0,0,16.0145,0,0,egde-sample-small-01-control-plane-f7dd6,18:41:26 12/22/22 UTC
1.0437,0,18.8086,348.2286,11.75,13.5385,20.9597,0,0,34.242,0,0,egde-sample-small-01-control-plane-f7dd6,18:41:34 12/22/22 UTC
1.0437,0,18.8086,348.2286,11.75,13.5385,20.9597,0,0,34.242,0,0,egde-sample-small-01-control-plane-f7dd6,18:41:42 12/22/22 UTC
1.0437,0,18.8086,348.2286,11.75,13.5385,20.9597,0,0,34.242,0,0,egde-sample-small-01-control-plane-f7dd6,18:41:50 12/22/22 UTC
1.0437,0,18.8086,348.2286,11.75,13.5385,20.9597,0,0,34.242,0,0,egde-sample-small-01-control-plane-f7dd6,18:41:58 12/22/22 UTC
1.0437,0,18.8086,348.2286,11.75,13.5385,20.9597,0,0,34.242,0,0,egde-sample-small-01-control-plane-f7dd6,18:42:07 12/22/22 UTC
0.5223,0,18.8086,220.8381,11.75,13.5385,10.4789,0,0,18.2275,0,0,egde-sample-small-01-control-plane-f7dd6,18:42:15 12/22/22 UTC
0.5223,0,18.8086,220.8381,11.75,13.5385,10.4789,0,0,18.2275,0,0,egde-sample-small-01-control-plane-f7dd6,18:42:23 12/22/22 UTC
1.0425,0,18.8119,366.9714,10,13.7657,21.1935,0,0,35.7633,0,0,egde-sample-small-01-control-plane-f7dd6,18:42:31 12/22/22 UTC
1.0425,0,18.8119,366.9714,10,13.7657,21.1935,0,0,35.7633,0,0,egde-sample-small-01-control-plane-f7dd6,18:42:40 12/22/22 UTC
1.0425,0,18.8119,366.9714,10,13.7657,21.1935,0,0,35.7633,0,0,egde-sample-small-01-control-plane-f7dd6,18:42:48 12/22/22 UTC
1.0425,0,18.8119,366.9714,10,13.7657,21.1935,0,0,35.7633,0,0,egde-sample-small-01-control-plane-f7dd6,18:42:56 12/22/22 UTC
1.0425,0,18.8119,366.9714,10,13.7657,21.1935,0,0,35.7633,0,0,egde-sample-small-01-control-plane-f7dd6,18:43:04 12/22/22 UTC
0.5202,0,18.8119,146.1333,10,13.7657,10.7146,0,0,17.5358,0,0,egde-sample-small-01-control-plane-f7dd6,18:43:13 12/22/22 UTC
0.5202,0,18.8119,146.1333,10,13.7657,10.7146,0,0,17.5358,0,0,egde-sample-small-01-control-plane-f7dd6,18:43:21 12/22/22 UTC
1.0407,0,18.8528,374.0571,12.75,14.5184,21.4248,0,0,34.3793,0,0,egde-sample-small-01-control-plane-f7dd6,18:43:29 12/22/22 UTC
1.0407,0,18.8528,374.0571,12.75,14.5184,21.4248,0,0,34.3793,0,0,egde-sample-small-01-control-plane-f7dd6,18:43:37 12/22/22 UTC
1.0407,0,18.8528,374.0571,12.75,14.5184,21.4248,0,0,34.3793,0,0,egde-sample-small-01-control-plane-f7dd6,18:43:45 12/22/22 UTC
1.0407,0,18.8528,374.0571,12.75,14.5184,21.4248,0,0,34.3793,0,0,egde-sample-small-01-control-plane-f7dd6,18:43:53 12/22/22 UTC
1.0407,0,18.8528,374.0571,12.75,14.5184,21.4248,0,0,34.3793,0,0,egde-sample-small-01-control-plane-f7dd6,18:44:02 12/22/22 UTC
1.0407,0,18.8528,374.0571,12.75,14.5184,21.4248,0,0,34.3793,0,0,egde-sample-small-01-control-plane-f7dd6,18:44:10 12/22/22 UTC
0.5205,0,18.8528,227.9238,12.75,14.5184,10.7102,0,0,16.8435,0,0,egde-sample-small-01-control-plane-f7dd6,18:44:19 12/22/22 UTC
0.5205,0,18.8528,227.9238,12.75,14.5184,10.7102,0,0,16.8435,0,0,egde-sample-small-01-control-plane-f7dd6,18:44:27 12/22/22 UTC
1.0429,0,18.856,425.9048,10.75,14.5305,19.8897,0,0,32.5278,0,0,egde-sample-small-01-control-plane-f7dd6,18:44:35 12/22/22 UTC
1.0429,0,18.856,425.9048,10.75,14.5305,19.8897,0,0,32.5278,0,0,egde-sample-small-01-control-plane-f7dd6,18:44:43 12/22/22 UTC
1.0429,0,18.856,425.9048,10.75,14.5305,19.8897,0,0,32.5278,0,0,egde-sample-small-01-control-plane-f7dd6,18:44:51 12/22/22 UTC
1.0429,0,18.856,425.9048,10.75,14.5305,19.8897,0,0,32.5278,0,0,egde-sample-small-01-control-plane-f7dd6,18:44:58 12/22/22 UTC
1.0429,0,18.856,425.9048,10.75,14.5305,19.8897,0,0,32.5278,0,0,egde-sample-small-01-control-plane-f7dd6,18:45:06 12/22/22 UTC
0.5224,0,18.856,197.981,10.75,14.5305,9.1794,0,0,15.6842,0,0,egde-sample-small-01-control-plane-f7dd6,18:45:15 12/22/22 UTC
0.5224,0,18.856,197.981,10.75,14.5305,9.1794,0,0,15.6842,0,0,egde-sample-small-01-control-plane-f7dd6,18:45:24 12/22/22 UTC
1.0415,0,18.8593,350.5143,10,13.6188,19.3561,0,0,33.1879,0,0,egde-sample-small-01-control-plane-f7dd6,18:45:32 12/22/22 UTC
1.0415,0,18.8593,350.5143,10,13.6188,19.3561,0,0,33.1879,0,0,egde-sample-small-01-control-plane-f7dd6,18:45:40 12/22/22 UTC
1.0415,0,18.8593,350.5143,10,13.6188,19.3561,0,0,33.1879,0,0,egde-sample-small-01-control-plane-f7dd6,18:45:48 12/22/22 UTC
1.0415,0,18.8593,350.5143,10,13.6188,19.3561,0,0,33.1879,0,0,egde-sample-small-01-control-plane-f7dd6,18:45:57 12/22/22 UTC
1.0415,0,18.8593,350.5143,10,13.6188,19.3561,0,0,33.1879,0,0,egde-sample-small-01-control-plane-f7dd6,18:46:05 12/22/22 UTC
0.519,0,18.8593,152.5333,10,13.6188,10.1767,0,0,17.5037,0,0,egde-sample-small-01-control-plane-f7dd6,18:46:14 12/22/22 UTC
0.519,0,18.8593,152.5333,10,13.6188,10.1767,0,0,17.5037,0,0,egde-sample-small-01-control-plane-f7dd6,18:46:22 12/22/22 UTC
1.0389,0,18.8626,389.1048,9.25,13.6241,20.6163,0,0,36.6775,0,0,egde-sample-small-01-control-plane-f7dd6,18:46:30 12/22/22 UTC
1.0389,0,18.8626,389.1048,9.25,13.6241,20.6163,0,0,36.6775,0,0,egde-sample-small-01-control-plane-f7dd6,18:46:39 12/22/22 UTC
1.0389,0,18.8626,389.1048,9.25,13.6241,20.6163,0,0,36.6775,0,0,egde-sample-small-01-control-plane-f7dd6,18:46:47 12/22/22 UTC
1.0389,0,18.8626,389.1048,9.25,13.6241,20.6163,0,0,36.6775,0,0,egde-sample-small-01-control-plane-f7dd6,18:46:56 12/22/22 UTC
1.0389,0,18.8626,389.1048,9.25,13.6241,20.6163,0,0,36.6775,0,0,egde-sample-small-01-control-plane-f7dd6,18:47:04 12/22/22 UTC
0.5198,0,18.8626,236.5714,9.25,13.6241,10.4397,0,0,19.1738,0,0,egde-sample-small-01-control-plane-f7dd6,18:47:13 12/22/22 UTC
0.5198,0,18.8626,236.5714,9.25,13.6241,10.4397,0,0,19.1738,0,0,egde-sample-small-01-control-plane-f7dd6,18:47:22 12/22/22 UTC
1.0294,0.6857,18.9058,415.5048,9.25,14.9553,26.7065,0,0,52.966,0,0,egde-sample-small-01-control-plane-f7dd6,18:47:30 12/22/22 UTC
1.0294,0.6857,18.9058,415.5048,9.25,14.9553,26.7065,0,0,52.966,0,0,egde-sample-small-01-control-plane-f7dd6,18:47:38 12/22/22 UTC
1.0294,0.6857,18.9058,415.5048,9.25,14.9553,26.7065,0,0,52.966,0,0,egde-sample-small-01-control-plane-f7dd6,18:47:47 12/22/22 UTC
1.0294,0.6857,18.9058,415.5048,9.25,14.9553,26.7065,0,0,52.966,0,0,egde-sample-small-01-control-plane-f7dd6,18:47:55 12/22/22 UTC
1.0294,0.6857,18.9058,415.5048,9.25,14.9553,26.7065,0,0,52.966,0,0,egde-sample-small-01-control-plane-f7dd6,18:48:04 12/22/22 UTC
0.5095,0.6857,18.9058,178.9333,9.25,14.9553,16.2668,0,0,33.7922,0,0,egde-sample-small-01-control-plane-f7dd6,18:48:12 12/22/22 UTC
0.5095,0.6857,18.9058,178.9333,9.25,14.9553,16.2668,0,0,33.7922,0,0,egde-sample-small-01-control-plane-f7dd6,18:48:20 12/22/22 UTC
1.0267,0.6857,18.9091,415.4286,8.75,15.024,28.1483,0,0,56.876,0,0,egde-sample-small-01-control-plane-f7dd6,18:48:28 12/22/22 UTC
1.0267,0.6857,18.9091,415.4286,8.75,15.024,28.1483,0,0,56.876,0,0,egde-sample-small-01-control-plane-f7dd6,18:48:36 12/22/22 UTC
1.0267,0.6857,18.9091,415.4286,8.75,15.024,28.1483,0,0,56.876,0,0,egde-sample-small-01-control-plane-f7dd6,18:48:44 12/22/22 UTC
1.0267,0.6857,18.9091,415.4286,8.75,15.024,28.1483,0,0,56.876,0,0,egde-sample-small-01-control-plane-f7dd6,18:48:52 12/22/22 UTC
1.0267,0.6857,18.9091,415.4286,8.75,15.024,28.1483,0,0,56.876,0,0,egde-sample-small-01-control-plane-f7dd6,18:49:00 12/22/22 UTC
1.0267,0.6857,18.9091,415.4286,8.75,15.024,28.1483,0,0,56.876,0,0,egde-sample-small-01-control-plane-f7dd6,18:49:08 12/22/22 UTC
0.5172,0,18.9091,236.4952,8.75,15.024,11.8815,0,0,23.0838,0,0,egde-sample-small-01-control-plane-f7dd6,18:49:16 12/22/22 UTC
0.5172,0,18.9091,236.4952,8.75,15.024,11.8815,0,0,23.0838,0,0,egde-sample-small-01-control-plane-f7dd6,18:49:24 12/22/22 UTC
1.0381,1.219,18.9124,470.0952,7,14.0416,22.7275,0,0,41.4499,0,0,egde-sample-small-01-control-plane-f7dd6,18:49:32 12/22/22 UTC
1.0381,1.219,18.9124,470.0952,7,14.0416,22.7275,0,0,41.4499,0,0,egde-sample-small-01-control-plane-f7dd6,18:49:40 12/22/22 UTC
1.0381,1.219,18.9124,470.0952,7,14.0416,22.7275,0,0,41.4499,0,0,egde-sample-small-01-control-plane-f7dd6,18:49:48 12/22/22 UTC
1.0381,1.219,18.9124,470.0952,7,14.0416,22.7275,0,0,41.4499,0,0,egde-sample-small-01-control-plane-f7dd6,18:49:57 12/22/22 UTC
1.0381,1.219,18.9124,470.0952,7,14.0416,22.7275,0,0,41.4499,0,0,egde-sample-small-01-control-plane-f7dd6,18:50:05 12/22/22 UTC
0.521,1.219,18.9124,233.6,7,14.0416,10.846,0,0,18.3661,0,0,egde-sample-small-01-control-plane-f7dd6,18:50:13 12/22/22 UTC
0.521,1.219,18.9124,233.6,7,14.0416,10.846,0,0,18.3661,0,0,egde-sample-small-01-control-plane-f7dd6,18:50:21 12/22/22 UTC
1.0415,1.219,18.9156,394.5905,9.5,14.0501,21.5065,0,0,35.5393,0,0,egde-sample-small-01-control-plane-f7dd6,18:50:30 12/22/22 UTC
1.0415,1.219,18.9156,394.5905,9.5,14.0501,21.5065,0,0,35.5393,0,0,egde-sample-small-01-control-plane-f7dd6,18:50:38 12/22/22 UTC
1.0415,1.219,18.9156,394.5905,9.5,14.0501,21.5065,0,0,35.5393,0,0,egde-sample-small-01-control-plane-f7dd6,18:50:46 12/22/22 UTC
1.0415,1.219,18.9156,394.5905,9.5,14.0501,21.5065,0,0,35.5393,0,0,egde-sample-small-01-control-plane-f7dd6,18:50:54 12/22/22 UTC
1.0415,1.219,18.9156,394.5905,9.5,14.0501,21.5065,0,0,35.5393,0,0,egde-sample-small-01-control-plane-f7dd6,18:51:02 12/22/22 UTC
1.0415,1.219,18.9156,394.5905,9.5,14.0501,21.5065,0,0,35.5393,0,0,egde-sample-small-01-control-plane-f7dd6,18:51:11 12/22/22 UTC
0.5205,0,18.9156,160.9905,9.5,14.0501,10.6605,0,0,17.1731,0,0,egde-sample-small-01-control-plane-f7dd6,18:51:19 12/22/22 UTC
1.0427,0,18.9189,387.0095,9.25,14.0499,20.9186,0,0,34.2969,0,0,egde-sample-small-01-control-plane-f7dd6,18:51:27 12/22/22 UTC
1.0427,0,18.9189,387.0095,9.25,14.0499,20.9186,0,0,34.2969,0,0,egde-sample-small-01-control-plane-f7dd6,18:51:36 12/22/22 UTC
1.0427,0,18.9189,387.0095,9.25,14.0499,20.9186,0,0,34.2969,0,0,egde-sample-small-01-control-plane-f7dd6,18:51:44 12/22/22 UTC
1.0427,0,18.9189,387.0095,9.25,14.0499,20.9186,0,0,34.2969,0,0,egde-sample-small-01-control-plane-f7dd6,18:51:52 12/22/22 UTC
1.0427,0,18.9189,387.0095,9.25,14.0499,20.9186,0,0,34.2969,0,0,egde-sample-small-01-control-plane-f7dd6,18:52:00 12/22/22 UTC
1.0427,0,18.9189,387.0095,9.25,14.0499,20.9186,0,0,34.2969,0,0,egde-sample-small-01-control-plane-f7dd6,18:52:08 12/22/22 UTC
0.5222,0,18.9189,226.019,9.25,14.0499,10.2581,0,0,17.1238,0,0,egde-sample-small-01-control-plane-f7dd6,18:52:17 12/22/22 UTC
0.5222,0,18.9189,226.019,9.25,14.0499,10.2581,0,0,17.1238,0,0,egde-sample-small-01-control-plane-f7dd6,18:52:25 12/22/22 UTC
1.0425,0,18.9597,470.3619,10,14.726,20.6749,0,0,34.1034,0,0,egde-sample-small-01-control-plane-f7dd6,18:52:33 12/22/22 UTC
1.0425,0,18.9597,470.3619,10,14.726,20.6749,0,0,34.1034,0,0,egde-sample-small-01-control-plane-f7dd6,18:52:41 12/22/22 UTC
1.0425,0,18.9597,470.3619,10,14.726,20.6749,0,0,34.1034,0,0,egde-sample-small-01-control-plane-f7dd6,18:52:49 12/22/22 UTC
1.0425,0,18.9597,470.3619,10,14.726,20.6749,0,0,34.1034,0,0,egde-sample-small-01-control-plane-f7dd6,18:52:57 12/22/22 UTC
1.0425,0,18.9597,470.3619,10,14.726,20.6749,0,0,34.1034,0,0,egde-sample-small-01-control-plane-f7dd6,18:53:05 12/22/22 UTC
0.5203,0,18.9597,244.3429,10,14.726,10.4168,0,0,16.9795,0,0,egde-sample-small-01-control-plane-f7dd6,18:53:13 12/22/22 UTC
0.5203,0,18.9597,244.3429,10,14.726,10.4168,0,0,16.9795,0,0,egde-sample-small-01-control-plane-f7dd6,18:53:22 12/22/22 UTC
1.0396,0.7619,18.963,415.6952,8.5,14.7775,21.4969,0,0,36.3803,0,0,egde-sample-small-01-control-plane-f7dd6,18:53:29 12/22/22 UTC
1.0396,0.7619,18.963,415.6952,8.5,14.7775,21.4969,0,0,36.3803,0,0,egde-sample-small-01-control-plane-f7dd6,18:53:37 12/22/22 UTC
1.0396,0.7619,18.963,415.6952,8.5,14.7775,21.4969,0,0,36.3803,0,0,egde-sample-small-01-control-plane-f7dd6,18:53:45 12/22/22 UTC
1.0396,0.7619,18.963,415.6952,8.5,14.7775,21.4969,0,0,36.3803,0,0,egde-sample-small-01-control-plane-f7dd6,18:53:53 12/22/22 UTC
1.0396,0.7619,18.963,415.6952,8.5,14.7775,21.4969,0,0,36.3803,0,0,egde-sample-small-01-control-plane-f7dd6,18:54:01 12/22/22 UTC
1.0396,0.7619,18.963,415.6952,8.5,14.7775,21.4969,0,0,36.3803,0,0,egde-sample-small-01-control-plane-f7dd6,18:54:09 12/22/22 UTC
0.5193,0.7619,18.963,171.3524,8.5,14.7775,11.0801,0,0,19.4007,0,0,egde-sample-small-01-control-plane-f7dd6,18:54:17 12/22/22 UTC
0.5193,0.7619,18.963,171.3524,8.5,14.7775,11.0801,0,0,19.4007,0,0,egde-sample-small-01-control-plane-f7dd6,18:54:25 12/22/22 UTC
1.0412,0.7619,18.9663,431.6571,8.25,13.6962,21.0033,0,0,34.6054,0,0,egde-sample-small-01-control-plane-f7dd6,18:54:33 12/22/22 UTC
1.0412,0.7619,18.9663,431.6571,8.25,13.6962,21.0033,0,0,34.6054,0,0,egde-sample-small-01-control-plane-f7dd6,18:54:42 12/22/22 UTC
1.0412,0.7619,18.9663,431.6571,8.25,13.6962,21.0033,0,0,34.6054,0,0,egde-sample-small-01-control-plane-f7dd6,18:54:50 12/22/22 UTC
1.0412,0.7619,18.9663,431.6571,8.25,13.6962,21.0033,0,0,34.6054,0,0,egde-sample-small-01-control-plane-f7dd6,18:54:58 12/22/22 UTC
1.0412,0.7619,18.9663,431.6571,8.25,13.6962,21.0033,0,0,34.6054,0,0,egde-sample-small-01-control-plane-f7dd6,18:55:06 12/22/22 UTC
0.5219,0,18.9663,260.3048,8.25,13.6962,9.9232,0,0,15.2047,0,0,egde-sample-small-01-control-plane-f7dd6,18:55:15 12/22/22 UTC
0.5219,0,18.9663,260.3048,8.25,13.6962,9.9232,0,0,15.2047,0,0,egde-sample-small-01-control-plane-f7dd6,18:55:23 12/22/22 UTC
1.044,0,19.0071,425.1048,7.75,13.7213,19.964,0,0,29.8128,0,0,egde-sample-small-01-control-plane-f7dd6,18:55:31 12/22/22 UTC
1.044,0,19.0071,425.1048,7.75,13.7213,19.964,0,0,29.8128,0,0,egde-sample-small-01-control-plane-f7dd6,18:55:39 12/22/22 UTC
1.044,0,19.0071,425.1048,7.75,13.7213,19.964,0,0,29.8128,0,0,egde-sample-small-01-control-plane-f7dd6,18:55:47 12/22/22 UTC
1.044,0,19.0071,425.1048,7.75,13.7213,19.964,0,0,29.8128,0,0,egde-sample-small-01-control-plane-f7dd6,18:55:55 12/22/22 UTC
1.044,0,19.0071,425.1048,7.75,13.7213,19.964,0,0,29.8128,0,0,egde-sample-small-01-control-plane-f7dd6,18:56:04 12/22/22 UTC
0.5221,0,19.0071,164.8,7.75,13.7213,10.0408,0,0,14.6081,0,0,egde-sample-small-01-control-plane-f7dd6,18:56:12 12/22/22 UTC
0.5221,0,19.0071,164.8,7.75,13.7213,10.0408,0,0,14.6081,0,0,egde-sample-small-01-control-plane-f7dd6,18:56:20 12/22/22 UTC
1.044,0,19.0103,408.8381,7.75,13.8269,20.4237,0,0,31.6812,0,0,egde-sample-small-01-control-plane-f7dd6,18:56:28 12/22/22 UTC
1.044,0,19.0103,408.8381,7.75,13.8269,20.4237,0,0,31.6812,0,0,egde-sample-small-01-control-plane-f7dd6,18:56:36 12/22/22 UTC
1.044,0,19.0103,408.8381,7.75,13.8269,20.4237,0,0,31.6812,0,0,egde-sample-small-01-control-plane-f7dd6,18:56:44 12/22/22 UTC
1.044,0,19.0103,408.8381,7.75,13.8269,20.4237,0,0,31.6812,0,0,egde-sample-small-01-control-plane-f7dd6,18:56:53 12/22/22 UTC
1.044,0,19.0103,408.8381,7.75,13.8269,20.4237,0,0,31.6812,0,0,egde-sample-small-01-control-plane-f7dd6,18:57:01 12/22/22 UTC
1.044,0,19.0103,408.8381,7.75,13.8269,20.4237,0,0,31.6812,0,0,egde-sample-small-01-control-plane-f7dd6,18:57:09 12/22/22 UTC
0.5219,0,19.0103,244.0381,7.75,13.8269,10.3829,0,0,17.0732,0,0,egde-sample-small-01-control-plane-f7dd6,18:57:17 12/22/22 UTC
0.5219,0,19.0103,244.0381,7.75,13.8269,10.3829,0,0,17.0732,0,0,egde-sample-small-01-control-plane-f7dd6,18:57:25 12/22/22 UTC
1.0411,0,19.0136,453.9048,6.75,14.8135,21.8816,0,0,35.3492,0,0,egde-sample-small-01-control-plane-f7dd6,18:57:33 12/22/22 UTC
1.0411,0,19.0136,453.9048,6.75,14.8135,21.8816,0,0,35.3492,0,0,egde-sample-small-01-control-plane-f7dd6,18:57:41 12/22/22 UTC
1.0411,0,19.0136,453.9048,6.75,14.8135,21.8816,0,0,35.3492,0,0,egde-sample-small-01-control-plane-f7dd6,18:57:49 12/22/22 UTC
1.0411,0,19.0136,453.9048,6.75,14.8135,21.8816,0,0,35.3492,0,0,egde-sample-small-01-control-plane-f7dd6,18:57:57 12/22/22 UTC
1.0411,0,19.0136,453.9048,6.75,14.8135,21.8816,0,0,35.3492,0,0,egde-sample-small-01-control-plane-f7dd6,18:58:05 12/22/22 UTC
0.5192,0,19.0136,209.8667,6.75,14.8135,11.4987,0,0,18.276,0,0,egde-sample-small-01-control-plane-f7dd6,18:58:14 12/22/22 UTC
0.5192,0,19.0136,209.8667,6.75,14.8135,11.4987,0,0,18.276,0,0,egde-sample-small-01-control-plane-f7dd6,18:58:22 12/22/22 UTC
1.0398,0,19.0168,409.7524,7.75,14.8011,22.3335,0,0,35.894,0,0,egde-sample-small-01-control-plane-f7dd6,18:58:30 12/22/22 UTC
1.0398,0,19.0168,409.7524,7.75,14.8011,22.3335,0,0,35.894,0,0,egde-sample-small-01-control-plane-f7dd6,18:58:38 12/22/22 UTC
1.0398,0,19.0168,409.7524,7.75,14.8011,22.3335,0,0,35.894,0,0,egde-sample-small-01-control-plane-f7dd6,18:58:46 12/22/22 UTC
1.0398,0,19.0168,409.7524,7.75,14.8011,22.3335,0,0,35.894,0,0,egde-sample-small-01-control-plane-f7dd6,18:58:54 12/22/22 UTC
1.0398,0,19.0168,409.7524,7.75,14.8011,22.3335,0,0,35.894,0,0,egde-sample-small-01-control-plane-f7dd6,18:59:02 12/22/22 UTC
1.0398,0,19.0168,409.7524,7.75,14.8011,22.3335,0,0,35.894,0,0,egde-sample-small-01-control-plane-f7dd6,18:59:10 12/22/22 UTC
0.5205,0,19.0168,199.8857,7.75,14.8011,10.8348,0,0,17.618,0,0,egde-sample-small-01-control-plane-f7dd6,18:59:18 12/22/22 UTC
0.5205,0,19.0168,199.8857,7.75,14.8011,10.8348,0,0,17.618,0,0,egde-sample-small-01-control-plane-f7dd6,18:59:26 12/22/22 UTC
1.0428,0,19.0201,445.4095,7.5,13.545,20.867,0,0,32.5721,0,0,egde-sample-small-01-control-plane-f7dd6,18:59:34 12/22/22 UTC
1.0428,0,19.0201,445.4095,7.5,13.545,20.867,0,0,32.5721,0,0,egde-sample-small-01-control-plane-f7dd6,18:59:42 12/22/22 UTC
1.0428,0,19.0201,445.4095,7.5,13.545,20.867,0,0,32.5721,0,0,egde-sample-small-01-control-plane-f7dd6,18:59:50 12/22/22 UTC
1.0428,0,19.0201,445.4095,7.5,13.545,20.867,0,0,32.5721,0,0,egde-sample-small-01-control-plane-f7dd6,18:59:58 12/22/22 UTC
1.0428,0,19.0201,445.4095,7.5,13.545,20.867,0,0,32.5721,0,0,egde-sample-small-01-control-plane-f7dd6,19:00:07 12/22/22 UTC
0.5223,0,19.0201,245.5238,7.5,13.545,10.0322,0,0,14.9541,0,0,egde-sample-small-01-control-plane-f7dd6,19:00:15 12/22/22 UTC
0.5223,0,19.0201,245.5238,7.5,13.545,10.0322,0,0,14.9541,0,0,egde-sample-small-01-control-plane-f7dd6,19:00:24 12/22/22 UTC
1.0473,3.2381,19.0622,469.3714,6.75,13.1125,17.2911,0,0,25.9405,0,0,egde-sample-small-01-control-plane-f7dd6,19:00:33 12/22/22 UTC
1.0473,3.2381,19.0622,469.3714,6.75,13.1125,17.2911,0,0,25.9405,0,0,egde-sample-small-01-control-plane-f7dd6,19:00:41 12/22/22 UTC
1.0473,3.2381,19.0622,469.3714,6.75,13.1125,17.2911,0,0,25.9405,0,0,egde-sample-small-01-control-plane-f7dd6,19:00:50 12/22/22 UTC
1.0473,3.2381,19.0622,469.3714,6.75,13.1125,17.2911,0,0,25.9405,0,0,egde-sample-small-01-control-plane-f7dd6,19:00:59 12/22/22 UTC
1.0473,3.2381,19.0622,469.3714,6.75,13.1125,17.2911,0,0,25.9405,0,0,egde-sample-small-01-control-plane-f7dd6,19:01:07 12/22/22 UTC
0.525,3.2381,19.0622,223.8476,6.75,13.1125,7.2589,0,0,10.9864,0,0,egde-sample-small-01-control-plane-f7dd6,19:01:16 12/22/22 UTC
0.525,3.2381,19.0622,223.8476,6.75,13.1125,7.2589,0,0,10.9864,0,0,egde-sample-small-01-control-plane-f7dd6,19:01:25 12/22/22 UTC
1.0518,3.2381,19.1799,472.3048,9,13.2791,18.4627,0,0,29.3536,0,0,egde-sample-small-01-control-plane-f7dd6,19:01:33 12/22/22 UTC
1.0518,3.2381,19.1799,472.3048,9,13.2791,18.4627,0,0,34.2458,0,0,egde-sample-small-01-control-plane-f7dd6,19:01:42 12/22/22 UTC
1.0518,3.2381,19.1799,472.3048,9,13.2791,18.4627,0,0,29.3536,0,0,egde-sample-small-01-control-plane-f7dd6,19:01:50 12/22/22 UTC
1.0518,3.2381,19.1799,472.3048,9,13.2791,18.4627,0,0,29.3536,0,0,egde-sample-small-01-control-plane-f7dd6,19:01:58 12/22/22 UTC
1.0518,3.2381,19.1799,472.3048,9,13.2791,18.4627,0,0,29.3536,0,0,egde-sample-small-01-control-plane-f7dd6,19:02:06 12/22/22 UTC
0.5268,0,19.1799,248.4571,9,13.2791,11.2038,0,0,18.3672,0,0,egde-sample-small-01-control-plane-f7dd6,19:02:15 12/22/22 UTC
0.5268,0,19.1799,248.4571,9,13.2791,11.2038,0,0,18.3672,0,0,egde-sample-small-01-control-plane-f7dd6,19:02:23 12/22/22 UTC
1.0542,0,19.1832,520.6857,8.25,14.1143,20.5958,0,0,33.9517,0,0,egde-sample-small-01-control-plane-f7dd6,19:02:31 12/22/22 UTC
1.0542,0,19.1832,520.6857,8.25,14.1143,20.5958,0,0,33.9517,0,0,egde-sample-small-01-control-plane-f7dd6,19:02:39 12/22/22 UTC
1.0542,0,19.1832,520.6857,8.25,14.1143,20.5958,0,0,33.9517,0,0,egde-sample-small-01-control-plane-f7dd6,19:02:47 12/22/22 UTC
1.0542,0,19.1832,520.6857,8.25,14.1143,20.5958,0,0,33.9517,0,0,egde-sample-small-01-control-plane-f7dd6,19:02:55 12/22/22 UTC
1.0542,0,19.1832,520.6857,8.25,14.1143,20.5958,0,0,33.9517,0,0,egde-sample-small-01-control-plane-f7dd6,19:03:03 12/22/22 UTC
1.0542,0,19.1832,520.6857,8.25,14.1143,20.5958,0,0,33.9517,0,0,egde-sample-small-01-control-plane-f7dd6,19:03:11 12/22/22 UTC
0.5274,0,19.1832,272.2286,8.25,14.1143,9.392,0,0,15.5845,0,0,egde-sample-small-01-control-plane-f7dd6,19:03:20 12/22/22 UTC
1.0583,0,19.1865,432.2667,6.5,14.1256,17.6041,0,0,27.5295,0,0,egde-sample-small-01-control-plane-f7dd6,19:03:28 12/22/22 UTC
